id	url	observed_kind	run_rc	records	reason
cz-ares-res-detail	https://ares.gov.cz/ekonomicke-subjekty-v-be/rest/ekonomicke-subjekty-res/45274649	json:zaznamy	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
cz-ares-rzp-detail	https://ares.gov.cz/ekonomicke-subjekty-v-be/rest/ekonomicke-subjekty-rzp/45274649	json:zaznamy	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
sk-rpo-entity-detail	https://api.statistics.sk/rpo/v1/entity/193085	json:legalStatuses	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
sk-registeruz-uctovne-jednotky	https://www.registeruz.sk/cruz-public/api/uctovne-jednotky?ico=35697270&zmenene-od=2000-01-01&max-zaznamov=10	json:id	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
sk-registeruz-uctovna-jednotka	https://www.registeruz.sk/cruz-public/api/uctovna-jednotka?id=661956	json:idVyrocnychSprav	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
sk-registeruz-uctovne-zavierky	https://www.registeruz.sk/cruz-public/api/uctovne-zavierky?zmenene-od=2026-08-01&max-zaznamov=10	json:id	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
sk-registeruz-uctovna-zavierka	https://www.registeruz.sk/cruz-public/api/uctovna-zavierka?id=5266772	json:idUctovnychVykazov	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
sk-registeruz-vyrocne-spravy	https://www.registeruz.sk/cruz-public/api/vyrocne-spravy?zmenene-od=2026-08-01&max-zaznamov=10	json:id	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
pl-mf-whitelist-nip	https://wl-api.mf.gov.pl/api/search/nip/5260250995?date=2026-08-14	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
pl-mf-whitelist-regon	https://wl-api.mf.gov.pl/api/search/regon/012100784?date=2026-08-14	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
pl-krs-odpis-pelny-p	https://api-krs.ms.gov.pl/api/krs/OdpisPelny/0000010681?rejestr=P&format=json	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
pl-krs-odpis-pelny-s	https://api-krs.ms.gov.pl/api/krs/OdpisPelny/0000034605?rejestr=S&format=json	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
de-lobbyregister-suche-json	https://www.lobbyregister.bundestag.de/sucheJson?q=BASF	json:results	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
nl-overheid-sru	https://repository.overheid.nl/sru?operation=searchRetrieve&version=2.0&query=c.product-area==officielepublicaties&maximumRecords=3	json-object	-1	0	collector errored
lv-ur-stockholders	https://dati.ur.gov.lv/stockholders/stockholders.csv	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
lv-ur-insolvency	https://dati.ur.gov.lv/insolvency/insolvency_legal_person_proceeding.csv	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
lv-ur-liquidations	https://dati.ur.gov.lv/liquidations/liquidations.csv	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
lv-ur-sanctions	https://dati.ur.gov.lv/sanctions/sanctions.csv	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
lv-ur-reorganizations	https://dati.ur.gov.lv/reorganizations/reorganizations.csv	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
lv-ur-securing-measures	https://dati.ur.gov.lv/securing_measures/securing_measures.csv	csv	-99	-1	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
at-ris-judikatur-dsb	https://data.bka.gv.at/ris/api/v2.6/Judikatur?Applikation=Dsk&DokumenteProSeite=Ten&Seitennummer=1&Suchworte=DSGVO	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
at-ris-judikatur-justiz	https://data.bka.gv.at/ris/api/v2.6/Judikatur?Applikation=Justiz&Suchworte=Kartell&DokumenteProSeite=Ten&Seitennummer=1	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
at-ris-judikatur-vwgh	https://data.bka.gv.at/ris/api/v2.6/Judikatur?Applikation=Vwgh&DokumenteProSeite=Ten&Seitennummer=1&Suchworte=Umwelt	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
at-ris-judikatur-vfgh	https://data.bka.gv.at/ris/api/v2.6/Judikatur?Applikation=Vfgh&DokumenteProSeite=Ten&Seitennummer=1&Suchworte=Datenschutz	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
at-ris-judikatur-bvwg	https://data.bka.gv.at/ris/api/v2.6/Judikatur?Applikation=Bvwg&DokumenteProSeite=Ten&Seitennummer=1&Suchworte=Asyl	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
at-ris-judikatur-lvwg	https://data.bka.gv.at/ris/api/v2.6/Judikatur?Applikation=Lvwg&DokumenteProSeite=Ten&Seitennummer=1&Suchworte=Strafe	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
at-ris-judikatur-gbk	https://data.bka.gv.at/ris/api/v2.6/Judikatur?Applikation=Gbk&DokumenteProSeite=Ten&Seitennummer=1&Suchworte=Diskriminierung	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
at-ris-bundesrecht-konsolidiert	https://data.bka.gv.at/ris/api/v2.6/Bundesrecht?Applikation=BrKons&Titel=Datenschutz&DokumenteProSeite=Ten&Seitennummer=1	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
at-ris-bundesgesetzblatt	https://data.bka.gv.at/ris/api/v2.6/Bundesrecht?Applikation=BgblAuth&Titel=Verordnung&DokumenteProSeite=Ten&Seitennummer=1	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
at-ris-landesrecht-konsolidiert	https://data.bka.gv.at/ris/api/v2.6/Landesrecht?Applikation=LrKons&Bundesland=Wien&Titel=Bau&DokumenteProSeite=Ten&Seitennummer=1	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
eu-cellar-sparql	https://publications.europa.eu/webapi/rdf/sparql?query=PREFIX%20cdm%3A%20%3Chttp%3A%2F%2Fpublications.europa.eu%2Fontology%2Fcdm%23%3E%20SELECT%20%3Fwork%20%3Fcelex%20%3Fdate%20WHERE%20%7B%20%3Fwork%20cdm%3Aresource_legal_id_celex%20%3Fcelex%20.%20%3Fwork%20cdm%3Awork_date_document%20%3Fdate%20.%20FILTER(STRSTARTS(STR(%3Fcelex)%2C%2262022CJ%22))%20%7D%20LIMIT%2010&format=application%2Fsparql-results%2Bjson	json:results.bindings	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
eu-echa-substance-search	https://chem.echa.europa.eu/api-substance/v1/substance?pageIndex=1&pageSize=5&searchText=benzene	json:items	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
eu-echa-reach-dossiers	https://chem.echa.europa.eu/api-dossier-list/v1/dossier?pageSize=10&pageIndex=1&rmlId=100.000.685&legislation=REACH	json:items	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
echr-hudoc-caselaw-query	https://hudoc.echr.coe.int/app/query/results?query=contentsitename%3DECHR%20AND%20(doctype%3DHEJUD)&select=itemid%2Cdocname%2Cappno%2Crespondent%2Cconclusion%2Cecli%2Ckpdate%2Cdoctypebranch%2Clanguageisocode&sort=&start=0&length=10	json:results	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
uk-fsa-food-alerts	https://data.food.gov.uk/food-alerts/id?_view=full&_limit=3	json:meta.hasFormat	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
nl-tenderned-publicaties	https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties?publicatieDatumVanaf=2026-08-01&page=0&size=5	json:content	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
nl-tenderned-publicatie-documenten	https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/430000/documenten	json:documenten	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
eu-kohesio-projects	https://kohesio.ec.europa.eu/api/projects?limit=5	json:list	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
eu-funding-tenders-topic-detail	https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/agrip-multi-2021-im.json	json:TopicDetails.tags	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-tdnet-mirror-recent-json	https://webapi.yanoshin.jp/webapi/tdnet/list/recent.json?limit=5	json:items	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-tdnet-mirror-company-json	https://webapi.yanoshin.jp/webapi/tdnet/list/7203.json?limit=3	json:items	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-egov-law-data-detail	https://laws.e-gov.go.jp/api/2/law_data/129AC0000000089	json:law_full_text.children	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-egov-law-revisions	https://laws.e-gov.go.jp/api/2/law_revisions/321CONSTITUTION	json:revisions	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-egov-law-data-v2	https://laws.e-gov.go.jp/api/2/law_data/405AC0000000088	json:law_full_text.children	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-egov-law-revisions-v2	https://laws.e-gov.go.jp/api/2/law_revisions/405AC0000000088	json:revisions	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-egov-lawdata-v1	https://laws.e-gov.go.jp/api/1/lawdata/405AC0000000088	rss	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-egov-laws-by-era-v2	https://laws.e-gov.go.jp/api/2/laws?law_num_era=Reiwa&law_num_year=7&limit=20	json:laws	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-ndl-lab-dl-book-detail	https://lab.ndl.go.jp/dl/api/book/1032509	json:index	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-jpsearch-item-detail	https://jpsearch.go.jp/api/item/saitama_digi_lib-1498302095	json:common.category	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-estat-dashboard-getdata	https://dashboard.e-stat.go.jp/api/1.0/Json/getData?Lang=JP&IndicatorCode=0201010000000010000&RegionCode=00000	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-estat-dashboard-getstatinfo	https://dashboard.e-stat.go.jp/api/1.0/Json/getStatInfo?Lang=JP	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-estat-lod-sparql	https://data.e-stat.go.jp/lod/sparql/alldata/query?query=SELECT%20*%20WHERE%20%7B%3Fs%20%3Fp%20%3Fo%7D%20LIMIT%205&output=json	json:results.bindings	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-gsi-elevation-api	https://cyberjapandata2.gsi.go.jp/general/dem/scripts/getelevation.php?lon=139.7671&lat=35.6812&outtype=JSON	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-gsi-reverse-geocoder	https://mreversegeocoder.gsi.go.jp/reverse-geocoder/LonLatToAddress?lat=35.6812&lon=139.7671	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-jma-amedas-map	https://www.jma.go.jp/bosai/amedas/data/map/20260816150000.json	json:11001.temp	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-jma-amedas-point	https://www.jma.go.jp/bosai/amedas/data/point/44132/20260816_15.json	json:20260816150000.pressure	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-jma-mdrr-maxtemp-anomaly	https://www.data.jma.go.jp/stats/data/mdrr/tem_rct/alltable/mxtemsadext00_rct.csv	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-jma-mdrr-precip-1h	https://www.data.jma.go.jp/stats/data/mdrr/pre_rct/alltable/pre1h00_rct.csv	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-jma-mdrr-precip-3h	https://www.data.jma.go.jp/stats/data/mdrr/pre_rct/alltable/pre3h00_rct.csv	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-jma-mdrr-precip-24h	https://www.data.jma.go.jp/stats/data/mdrr/pre_rct/alltable/pre24h00_rct.csv	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-jma-mdrr-precip-48h	https://www.data.jma.go.jp/stats/data/mdrr/pre_rct/alltable/pre48h00_rct.csv	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-jma-mdrr-precip-72h	https://www.data.jma.go.jp/stats/data/mdrr/pre_rct/alltable/pre72h00_rct.csv	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-jma-mdrr-maxwind	https://www.data.jma.go.jp/stats/data/mdrr/wind_rct/alltable/mxwsp00_rct.csv	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-moe-wbgt-forecast-all	https://www.wbgt.env.go.jp/prev15WG/dl/yohou_all.csv	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-moe-wbgt-point-history	https://www.wbgt.env.go.jp/est15WG/dl/wbgt_44132_202608.csv	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-moe-soramame-warning-areas	https://soramame.env.go.jp/data/sokutei/hatsureiAll/warningArea.csv	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-moe-soramame-outage-log	https://soramame.env.go.jp/data/kouji/constructionInformation.csv	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-moe-soramame-noudo-metadata	https://soramame.env.go.jp/data/sokutei/noudoAll/metadata.json	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-jihs-idwr-teiten-csv	https://id-info.jihs.go.jp/surveillance/idwr/provisional/2026/31/2026-31-teiten.csv	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-jihs-idwr-ari-csv	https://id-info.jihs.go.jp/surveillance/idwr/provisional/2026/31/2026-31-ari.csv	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-jihs-idwr-animal-csv	https://id-info.jihs.go.jp/surveillance/idwr/provisional/2026/31/2026-31-animal.csv	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-jihs-idwr-trend-csv	https://id-info.jihs.go.jp/surveillance/idwr/provisional/2026/31/week31-trend.csv	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-npa-traffic-accidents-supplement-2024	https://www.npa.go.jp/publications/statistics/koutsuu/opendata/2024/hojuhyo_2024.csv	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-npa-traffic-accidents-expressway-2024	https://www.npa.go.jp/publications/statistics/koutsuu/opendata/2024/kosokuhyo_2024.csv	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-mext-school-code-active	https://www.mext.go.jp/content/20251226-mxt_chousa01-000011635_2.csv	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-mext-school-code-abolished	https://www.mext.go.jp/content/20251226-mxt_chousa01-000011635_4.csv	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-mext-school-code-universities	https://www.mext.go.jp/content/20251226-mxt_chousa01-000011635_6.csv	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-kaigiroku-tenant-profile	https://ssp.kaigiroku.net/dnp/search/tenants/get_profile?tenant_id=20	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-tokyo-iryokikan-zenshisetsu-csv	https://www.hokeniryo.metro.tokyo.lg.jp/documents/d/hokeniryo/iryokikan-zenshisetsu-2	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-tokyo-shokuhin-kyoka-csv	https://www.hokeniryo.metro.tokyo.lg.jp/documents/d/hokeniryo/shokuhin-kyoka-5	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-tokyo-shokuhin-todokede-csv	https://www.hokeniryo.metro.tokyo.lg.jp/documents/d/hokeniryo/shokuhin-todokede-5	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-tokyo-ryokan-csv	https://www.hokeniryo.metro.tokyo.lg.jp/documents/d/hokeniryo/kankyo-ryokan-1-5	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-kashiwa-food-licences-csv	https://www.city.kashiwa.lg.jp/documents/24912/122173_food_business_all.csv	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
jp-setagaya-food-licence-csv	https://www.city.setagaya.lg.jp/documents/3246/shinkir080430_1.csv	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
global-peeringdb-org-detail	https://www.peeringdb.com/api/org/2?depth=2	json:data	-1	0	collector errored
global-peeringdb-net-detail	https://www.peeringdb.com/api/net/2?depth=2	json:data	-1	0	collector errored
global-peeringdb-carrier-list	https://www.peeringdb.com/api/carrier?limit=3	json:data	-1	0	collector errored
global-peeringdb-as-set	https://www.peeringdb.com/api/as_set?limit=2	json:data	-1	0	collector errored
apnic-rdap-autnum	https://rdap.apnic.net/autnum/2497	json:rdapConformance	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
ripe-rdap-entity	https://rdap.db.ripe.net/entity/RIPE-NCC-HM-MNT	json:rdapConformance	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
global-rdap-org-autnum	https://rdap.org/autnum/3333	json:links	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
lacnic-rdap-autnum	https://rdap.lacnic.net/rdap/autnum/28000	json:rdapConformance	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
ripe-db-rest-organisation	https://rest.db.ripe.net/ripe/organisation/ORG-NCC1-RIPE.json	json:objects.object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
ripe-db-rest-autnum	https://rest.db.ripe.net/ripe/aut-num/AS3333.json	json:objects.object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
ripe-db-rest-inetnum	https://rest.db.ripe.net/ripe/inetnum/193.0.0.0%20-%20193.0.7.255.json	json:objects.object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
ripe-db-rest-inverse-org	https://rest.db.ripe.net/search.json?query-string=ORG-NCC1-RIPE&inverse-attribute=org	json:objects.object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
ripe-db-rest-abuse-contact	https://rest.db.ripe.net/abuse-contact/193.0.0.1.json	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
ripe-stat-whois	https://stat.ripe.net/data/whois/data.json?resource=8.8.8.0/24	json:data.records	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
ripe-stat-geoloc	https://stat.ripe.net/data/geoloc/data.json?resource=8.8.8.0/24	json:data.located_resources	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
ripe-stat-country-asns	https://stat.ripe.net/data/country-asns/data.json?resource=NL&lod=1	json:messages	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
ripe-stat-routing-status	https://stat.ripe.net/data/routing-status/data.json?resource=AS3333	json:messages	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
ripe-stat-reverse-dns-ip	https://stat.ripe.net/data/reverse-dns-ip/data.json?resource=8.8.8.8	json:data.result	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
ripe-stat-searchcomplete	https://stat.ripe.net/data/searchcomplete/data.json?resource=google	json:data.categories	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
ripe-atlas-anchor-detail	https://atlas.ripe.net/api/v2/anchors/1/	json:geometry.coordinates	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
nlnog-irrexplorer-asn-prefixes	https://irrexplorer.nlnog.net/api/prefixes/asn/AS3333	json:directOrigin	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-caida-asrank-organizations	https://api.asrank.caida.org/v2/restful/organizations/?first=3	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-caida-asrank-organization-detail	https://api.asrank.caida.org/v2/restful/organizations/589f9199b0	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
global-ooni-raw-measurement	https://api.ooni.io/api/v1/raw_measurement?measurement_uid=20260816164117.374064_JP_httpinvalidrequestline_bbb44c2c22fe93e9	json:test_keys.failure_list	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
global-nominatim-reverse-rich	https://nominatim.openstreetmap.org/reverse?lat=35.6812&lon=139.7671&format=jsonv2&addressdetails=1&extratags=1&namedetails=1	json:boundingbox	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
global-nominatim-status	https://nominatim.openstreetmap.org/status.php?format=json	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
global-taginfo-key-stats	https://taginfo.openstreetmap.org/api/4/key/stats?key=operator	json:data	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
global-taginfo-key-overview	https://taginfo.openstreetmap.org/api/4/key/overview?key=operator	json:data.wiki_pages	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
global-taginfo-tag-stats	https://taginfo.openstreetmap.org/api/4/tag/stats?key=power&value=plant	json:data	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
global-taginfo-tag-combinations	https://taginfo.openstreetmap.org/api/4/tag/combinations?key=power&value=plant&page=1&rp=5	json:data	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
uk-tfl-air-quality	https://api.tfl.gov.uk/AirQuality	json:currentForecast	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
de-bvg-transport-rest-departures	https://v6.bvg.transport.rest/stops/900100003/departures?results=3	json:departures	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
nl-ovapi-lines	http://v0.ovapi.nl/line/	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
